3.0000E+00	3.3396E+03	1.4949E+05	5.5000E-09	4.2920E+01	5.2899E+02
4.6000E+00	2.4892E+03	2.3327E+05	6.4000E-09	5.1790E+01	8.8110E+02
3.5000E+00	1.9068E+03	1.1280E+05	7.8000E-09	4.3240E+01	5.3660E+02
3.1000E+00	1.6942E+03	2.9280E+05	6.0000E-09	4.1350E+01	5.1543E+02
3.1000E+00	3.7797E+03	1.0542E+05	6.5000E-09	4.7650E+01	6.8602E+02
5.0000E+00	1.9284E+03	1.6911E+05	5.7000E-09	4.2210E+01	5.2232E+02
3.1000E+00	3.8909E+03	1.9435E+05	5.3000E-09	4.6880E+01	6.4837E+02
4.4000E+00	3.1019E+03	1.2306E+05	5.4000E-09	4.2910E+01	5.2805E+02
4.5000E+00	2.3803E+03	1.0833E+05	6.0000E-09	4.2200E+01	5.2092E+02
3.1000E+00	2.9331E+03	2.4738E+05	5.9000E-09	4.7760E+01	6.9579E+02
3.1000E+00	2.2369E+03	2.4170E+05	7.6000E-09	4.6210E+01	6.2540E+02
4.0000E+00	2.0460E+03	2.6171E+05	7.2000E-09	4.6910E+01	6.5732E+02
3.7000E+00	3.3630E+03	1.0083E+05	7.3000E-09	5.3900E+01	9.4742E+02
3.4000E+00	2.8601E+03	1.4525E+05	5.3000E-09	4.1360E+01	5.1022E+02
4.2000E+00	1.8942E+03	1.8288E+05	6.3000E-09	4.3180E+01	5.3489E+02
4.8000E+00	2.3667E+03	1.9662E+05	6.8000E-09	5.1960E+01	8.8772E+02
3.4000E+00	1.5425E+03	2.3949E+05	7.6000E-09	4.2030E+01	5.2532E+02
4.7000E+00	2.3902E+03	1.5668E+05	7.9000E-09	5.4080E+01	9.6504E+02
4.3000E+00	2.9828E+03	1.1951E+05	6.5000E-09	4.8870E+01	7.4973E+02
3.0000E+00	1.6795E+03	2.8741E+05	6.3000E-09	4.1560E+01	5.1874E+02
4.4000E+00	2.1213E+03	2.3563E+05	7.9000E-09	4.9910E+01	8.1218E+02
3.0000E+00	2.8238E+03	2.5961E+05	5.1000E-09	4.3430E+01	5.3707E+02
3.8000E+00	3.6909E+03	2.9229E+05	5.1000E-09	5.3900E+01	9.4549E+02
4.1000E+00	1.9658E+03	2.2697E+05	5.4000E-09	4.2050E+01	5.2103E+02
4.1000E+00	2.1435E+03	1.5919E+05	7.5000E-09	4.6880E+01	6.5463E+02
4.8000E+00	2.2281E+03	2.1259E+05	5.2000E-09	4.2970E+01	5.3030E+02
3.8000E+00	1.5509E+03	1.4107E+05	5.7000E-09	3.7970E+01	3.7011E+02
4.6000E+00	1.8370E+03	1.9249E+05	7.7000E-09	4.5870E+01	6.1049E+02
3.4000E+00	1.9277E+03	2.0580E+05	5.1000E-09	3.9170E+01	4.4756E+02
3.7000E+00	2.5053E+03	1.2793E+05	7.5000E-09	4.8290E+01	7.2521E+02
4.2000E+00	2.2331E+03	1.7440E+05	7.9000E-09	4.9960E+01	8.1227E+02
4.0000E+00	1.6217E+03	1.5001E+05	7.2000E-09	4.2420E+01	5.2716E+02
3.3000E+00	2.5139E+03	1.8705E+05	5.9000E-09	4.3790E+01	5.4373E+02
4.0000E+00	2.5599E+03	2.2797E+05	5.0000E-09	4.2930E+01	5.2963E+02
4.0000E+00	3.2026E+03	1.8158E+05	6.2000E-09	5.3710E+01	9.4216E+02
3.7000E+00	2.2694E+03	2.3596E+05	6.8000E-09	4.7100E+01	6.6552E+02
4.0000E+00	2.2919E+03	2.0210E+05	5.6000E-09	4.3280E+01	5.3500E+02
4.6000E+00	1.5453E+03	2.8986E+05	5.1000E-09	4.0590E+01	5.0274E+02
3.1000E+00	1.5864E+03	1.2294E+05	5.5000E-09	3.6380E+01	2.1648E+02
3.6000E+00	2.5142E+03	1.0824E+05	7.9000E-09	4.8510E+01	7.3662E+02
3.6000E+00	1.7783E+03	1.1732E+05	5.2000E-09	3.6450E+01	2.2484E+02
3.2000E+00	2.7302E+03	1.1328E+05	5.3000E-09	3.8680E+01	4.1891E+02
4.7000E+00	2.5968E+03	2.4413E+05	6.2000E-09	5.3230E+01	9.3057E+02
3.3000E+00	2.7412E+03	1.9750E+05	5.2000E-09	4.2160E+01	5.2102E+02
4.4000E+00	3.8863E+03	1.4314E+05	5.9000E-09	5.4210E+01	9.5067E+02
3.5000E+00	2.7204E+03	2.4877E+05	6.2000E-09	4.9650E+01	7.9333E+02
3.9000E+00	3.2994E+03	1.9040E+05	5.4000E-09	4.6700E+01	6.4030E+02
3.8000E+00	2.2289E+03	2.8114E+05	5.5000E-09	4.4010E+01	5.4892E+02
3.3000E+00	1.6003E+03	2.3220E+05	6.2000E-09	4.0810E+01	5.0810E+02
3.7000E+00	1.9422E+03	2.1493E+05	7.2000E-09	4.4610E+01	5.6586E+02
3.5000E+00	3.5590E+03	1.3470E+05	6.7000E-09	5.3700E+01	9.4016E+02
3.8000E+00	2.0794E+03	2.9765E+05	5.1000E-09	4.2490E+01	5.2576E+02
3.2000E+00	1.8335E+03	2.0138E+05	7.5000E-09	4.3150E+01	5.3694E+02
3.2000E+00	2.6023E+03	1.2492E+05	5.9000E-09	4.1510E+01	5.1304E+02
3.4000E+00	2.3683E+03	2.8334E+05	5.6000E-09	4.4450E+01	5.5951E+02
4.5000E+00	2.3066E+03	2.5496E+05	7.6000E-09	5.3200E+01	9.3799E+02
3.1000E+00	3.2561E+03	1.9460E+05	5.6000E-09	4.5990E+01	6.1046E+02
4.3000E+00	2.3691E+03	1.3001E+05	5.8000E-09	4.2050E+01	5.1925E+02
4.1000E+00	2.6139E+03	1.5592E+05	7.4000E-09	5.3130E+01	9.2986E+02
3.6000E+00	2.5692E+03	1.9033E+05	7.9000E-09	5.2110E+01	8.9788E+02
3.3000E+00	2.6960E+03	1.3788E+05	7.2000E-09	4.7450E+01	6.8055E+02
3.6000E+00	1.7756E+03	2.0694E+05	6.3000E-09	4.2040E+01	5.2278E+02
3.4000E+00	2.6918E+03	1.5097E+05	6.1000E-09	4.4160E+01	5.5096E+02
3.4000E+00	2.3289E+03	2.2312E+05	7.0000E-09	4.7120E+01	6.6677E+02
4.6000E+00	2.5115E+03	2.9182E+05	5.5000E-09	4.8900E+01	7.5471E+02
3.3000E+00	2.1005E+03	2.5279E+05	7.4000E-09	4.5540E+01	5.9716E+02
3.8000E+00	1.5335E+03	1.7914E+05	7.3000E-09	4.1990E+01	5.2394E+02
4.3000E+00	1.5378E+03	2.5475E+05	5.3000E-09	3.9970E+01	4.8580E+02
3.2000E+00	2.1954E+03	2.4748E+05	5.9000E-09	4.3310E+01	5.3689E+02
4.9000E+00	2.6350E+03	1.8044E+05	5.3000E-09	4.4210E+01	5.5097E+02
3.1000E+00	1.7601E+03	2.0784E+05	6.8000E-09	4.2000E+01	5.2341E+02
3.8000E+00	1.6195E+03	2.3891E+05	5.7000E-09	4.0670E+01	5.0497E+02
4.8000E+00	1.8390E+03	1.7178E+05	5.9000E-09	4.2310E+01	5.2368E+02
4.6000E+00	1.8864E+03	2.8316E+05	7.7000E-09	4.7360E+01	6.8031E+02
4.1000E+00	2.3098E+03	1.5612E+05	5.3000E-09	4.0670E+01	5.0145E+02
4.3000E+00	1.8331E+03	1.2504E+05	7.4000E-09	4.3900E+01	5.4762E+02
4.1000E+00	2.0534E+03	1.8217E+05	7.3000E-09	4.6130E+01	6.2009E+02
4.4000E+00	2.1089E+03	1.5961E+05	7.3000E-09	4.6990E+01	6.5942E+02
4.3000E+00	3.3692E+03	1.6721E+05	5.3000E-09	4.6110E+01	6.1370E+02
4.4000E+00	1.5227E+03	2.8628E+05	5.9000E-09	4.2090E+01	5.2379E+02
4.0000E+00	3.3489E+03	2.2146E+05	5.5000E-09	5.1230E+01	8.5123E+02
3.4000E+00	1.7046E+03	1.8848E+05	7.6000E-09	4.2800E+01	5.3226E+02
4.4000E+00	1.9334E+03	2.1077E+05	6.9000E-09	4.5580E+01	5.9757E+02
4.6000E+00	2.4935E+03	2.9874E+05	6.7000E-09	5.4880E+01	9.9224E+02
5.0000E+00	2.4230E+03	2.7975E+05	6.5000E-09	5.4590E+01	9.8073E+02
4.4000E+00	2.7015E+03	1.1901E+05	6.9000E-09	4.9930E+01	8.0223E+02
4.6000E+00	1.7034E+03	2.9527E+05	5.2000E-09	4.1770E+01	5.1887E+02
3.3000E+00	2.6276E+03	2.8427E+05	7.8000E-09	5.2440E+01	9.1209E+02
4.6000E+00	2.1503E+03	1.6899E+05	7.6000E-09	4.9350E+01	7.8234E+02
3.1000E+00	2.2066E+03	2.4723E+05	8.0000E-09	4.6130E+01	6.2166E+02
4.2000E+00	2.6135E+03	2.3448E+05	5.2000E-09	4.4810E+01	5.6774E+02
3.2000E+00	3.3048E+03	2.5988E+05	5.5000E-09	4.9560E+01	7.8527E+02
3.3000E+00	2.5467E+03	2.2172E+05	7.4000E-09	5.0070E+01	8.1666E+02
4.5000E+00	3.5597E+03	1.7183E+05	5.0000E-09	4.5250E+01	5.8036E+02
3.3000E+00	1.8238E+03	2.3003E+05	5.3000E-09	3.9700E+01	4.7430E+02
4.1000E+00	3.6959E+03	1.6971E+05	5.8000E-09	5.3610E+01	9.3331E+02
4.2000E+00	2.5814E+03	1.1705E+05	5.9000E-09	4.2530E+01	5.2386E+02
4.4000E+00	1.6953E+03	1.7354E+05	7.7000E-09	4.4270E+01	5.5690E+02
4.7000E+00	1.5823E+03	1.3421E+05	5.2000E-09	3.7160E+01	2.9659E+02
4.9000E+00	3.0900E+03	1.3665E+05	6.5000E-09	5.4680E+01	9.7032E+02
4.8000E+00	3.6664E+03	1.3649E+05	5.6000E-09	4.9000E+01	7.5276E+02
3.2000E+00	2.4237E+03	1.1501E+05	5.5000E-09	3.8800E+01	4.2656E+02
4.5000E+00	1.8384E+03	2.8408E+05	7.5000E-09	4.6290E+01	6.2923E+02
4.2000E+00	1.7777E+03	2.1552E+05	7.5000E-09	4.4650E+01	5.6707E+02
3.7000E+00	3.5889E+03	1.9872E+05	5.5000E-09	4.9970E+01	8.0040E+02
3.9000E+00	1.7008E+03	1.1550E+05	7.3000E-09	4.2050E+01	5.2249E+02
4.1000E+00	1.6088E+03	1.2644E+05	5.3000E-09	3.6910E+01	2.7304E+02
4.9000E+00	2.0764E+03	1.3370E+05	7.6000E-09	4.8260E+01	7.2453E+02
3.1000E+00	3.3379E+03	1.4063E+05	6.3000E-09	4.7150E+01	6.6228E+02
4.9000E+00	3.0538E+03	1.0971E+05	5.6000E-09	4.3390E+01	5.3444E+02
4.5000E+00	2.5245E+03	1.8850E+05	6.2000E-09	4.8520E+01	7.3455E+02
3.3000E+00	2.8236E+03	1.0032E+05	5.7000E-09	3.9760E+01	4.7462E+02
4.0000E+00	3.3918E+03	1.6013E+05	5.5000E-09	4.6520E+01	6.3169E+02
3.2000E+00	1.7780E+03	1.2151E+05	7.1000E-09	4.1170E+01	5.1157E+02
3.2000E+00	2.5144E+03	2.6143E+05	5.5000E-09	4.3930E+01	5.4691E+02
3.7000E+00	2.8728E+03	2.7667E+05	5.4000E-09	4.7710E+01	6.9209E+02
4.5000E+00	2.1915E+03	2.6308E+05	5.9000E-09	4.6730E+01	6.4564E+02
3.2000E+00	2.9585E+03	1.4414E+05	7.9000E-09	5.3350E+01	9.3864E+02
3.8000E+00	2.6367E+03	1.7698E+05	6.1000E-09	4.6310E+01	6.2493E+02
3.2000E+00	2.5624E+03	1.2457E+05	7.9000E-09	4.7770E+01	6.9856E+02
4.3000E+00	2.9992E+03	1.6907E+05	6.0000E-09	4.9930E+01	8.0042E+02
3.0000E+00	3.1159E+03	2.8945E+05	5.8000E-09	5.0370E+01	8.2392E+02
3.6000E+00	2.4258E+03	2.2241E+05	5.8000E-09	4.4660E+01	5.6473E+02
4.8000E+00	2.0947E+03	1.4235E+05	5.3000E-09	3.9880E+01	4.7964E+02
3.6000E+00	1.6914E+03	2.9610E+05	5.3000E-09	4.0600E+01	5.0364E+02
4.6000E+00	2.4182E+03	2.0444E+05	5.3000E-09	4.3900E+01	5.4528E+02
3.1000E+00	1.8627E+03	2.0515E+05	7.2000E-09	4.3010E+01	5.3482E+02
4.5000E+00	1.5412E+03	2.0373E+05	7.6000E-09	4.3370E+01	5.4019E+02
3.4000E+00	3.1819E+03	1.3196E+05	7.2000E-09	5.3540E+01	9.3943E+02
4.0000E+00	2.1582E+03	1.7731E+05	7.3000E-09	4.6970E+01	6.5913E+02
4.9000E+00	2.1192E+03	2.8599E+05	5.3000E-09	4.4880E+01	5.7112E+02
4.5000E+00	2.6308E+03	2.8672E+05	5.9000E-09	5.3220E+01	9.3088E+02
4.7000E+00	2.1006E+03	2.5239E+05	6.6000E-09	4.8680E+01	7.4791E+02
4.2000E+00	2.3281E+03	1.1404E+05	5.8000E-09	4.1160E+01	5.0778E+02
4.6000E+00	2.2498E+03	1.4893E+05	5.9000E-09	4.3290E+01	5.3483E+02
3.5000E+00	3.5816E+03	1.7456E+05	5.4000E-09	4.6310E+01	6.2316E+02
3.4000E+00	1.9885E+03	1.3985E+05	6.8000E-09	4.2650E+01	5.2831E+02
4.8000E+00	2.3591E+03	1.3765E+05	6.1000E-09	4.4360E+01	5.5518E+02
4.7000E+00	1.8585E+03	1.8197E+05	5.2000E-09	4.0090E+01	4.8735E+02
3.5000E+00	2.9628E+03	1.9482E+05	5.5000E-09	4.4780E+01	5.6668E+02
4.0000E+00	1.6796E+03	2.1923E+05	5.2000E-09	3.9480E+01	4.6440E+02
4.6000E+00	1.7531E+03	1.1286E+05	7.0000E-09	4.2700E+01	5.2873E+02
3.3000E+00	2.0378E+03	1.7124E+05	5.6000E-09	4.0110E+01	4.8887E+02
4.6000E+00	1.9909E+03	2.0045E+05	6.9000E-09	4.6550E+01	6.3865E+02
3.1000E+00	2.3270E+03	1.7087E+05	7.5000E-09	4.5660E+01	6.0085E+02
4.5000E+00	3.7343E+03	2.2799E+05	5.2000E-09	5.4340E+01	9.5603E+02
4.8000E+00	2.4423E+03	1.6654E+05	5.9000E-09	4.5280E+01	5.8338E+02
3.3000E+00	3.5815E+03	2.3862E+05	5.1000E-09	4.6730E+01	6.4223E+02
3.5000E+00	1.5138E+03	1.0540E+05	6.7000E-09	3.8690E+01	4.2168E+02
4.1000E+00	2.7151E+03	1.3751E+05	7.1000E-09	5.1190E+01	8.5559E+02
3.6000E+00	1.8841E+03	2.5430E+05	7.9000E-09	4.4730E+01	5.6957E+02
3.6000E+00	3.0316E+03	2.4335E+05	5.8000E-09	5.0730E+01	8.3632E+02
4.5000E+00	2.1410E+03	1.7403E+05	5.1000E-09	4.0500E+01	4.9779E+02
3.4000E+00	1.8152E+03	2.1858E+05	6.4000E-09	4.2480E+01	5.2760E+02
4.3000E+00	2.4980E+03	1.1750E+05	7.4000E-09	4.9790E+01	7.9828E+02
3.2000E+00	1.8589E+03	2.3572E+05	8.0000E-09	4.3770E+01	5.4729E+02
3.6000E+00	3.1659E+03	2.4162E+05	5.9000E-09	5.3330E+01	9.3162E+02
4.1000E+00	1.8057E+03	2.0547E+05	6.2000E-09	4.2750E+01	5.2978E+02
3.8000E+00	2.5357E+03	2.6961E+05	7.9000E-09	5.3890E+01	9.6313E+02
3.3000E+00	3.6414E+03	1.0377E+05	6.8000E-09	5.0540E+01	8.2457E+02
4.4000E+00	1.6780E+03	2.2965E+05	5.5000E-09	4.1100E+01	5.0966E+02
3.2000E+00	1.9192E+03	2.0729E+05	6.6000E-09	4.2790E+01	5.3110E+02
4.8000E+00	2.1113E+03	2.1378E+05	5.7000E-09	4.4370E+01	5.5652E+02
4.9000E+00	3.3438E+03	1.9509E+05	5.4000E-09	5.2040E+01	8.7910E+02
4.5000E+00	1.8693E+03	2.5429E+05	7.0000E-09	4.5850E+01	6.0923E+02
3.7000E+00	2.5106E+03	1.0658E+05	5.5000E-09	3.9220E+01	4.4926E+02
4.4000E+00	3.0484E+03	1.9551E+05	5.4000E-09	4.6860E+01	6.4784E+02
3.1000E+00	2.6042E+03	2.4904E+05	6.8000E-09	4.8450E+01	7.3526E+02
4.4000E+00	3.3896E+03	1.0231E+05	6.6000E-09	5.1370E+01	8.5455E+02
4.5000E+00	2.6770E+03	2.2286E+05	6.1000E-09	5.1660E+01	8.7264E+02
3.7000E+00	2.1888E+03	1.4116E+05	7.7000E-09	4.6260E+01	6.2566E+02
4.8000E+00	2.3213E+03	2.5849E+05	5.8000E-09	4.8090E+01	7.1312E+02
4.9000E+00	2.2927E+03	1.1113E+05	7.4000E-09	4.8910E+01	7.5636E+02
4.7000E+00	2.3583E+03	2.7930E+05	5.1000E-09	4.4580E+01	5.6169E+02
4.1000E+00	2.6124E+03	2.5254E+05	6.5000E-09	5.2680E+01	9.1400E+02
3.3000E+00	2.0080E+03	2.8878E+05	5.7000E-09	4.2750E+01	5.3022E+02
3.6000E+00	2.7643E+03	1.2500E+05	7.4000E-09	5.0140E+01	8.1429E+02
3.4000E+00	2.6514E+03	1.2935E+05	6.8000E-09	4.5890E+01	6.0786E+02
4.0000E+00	1.7147E+03	1.7311E+05	7.7000E-09	4.3750E+01	5.4635E+02
3.6000E+00	1.5517E+03	2.1701E+05	7.3000E-09	4.2070E+01	5.2517E+02
3.7000E+00	3.7956E+03	1.1706E+05	5.2000E-09	4.1980E+01	5.1721E+02
4.8000E+00	2.5387E+03	2.8831E+05	5.5000E-09	5.0220E+01	8.1600E+02
4.3000E+00	2.5051E+03	2.1637E+05	6.7000E-09	5.1830E+01	8.8326E+02
3.1000E+00	2.9456E+03	1.9178E+05	7.9000E-09	5.3930E+01	9.6122E+02
3.2000E+00	3.1973E+03	1.9403E+05	6.0000E-09	4.8750E+01	7.4634E+02
3.4000E+00	3.3274E+03	1.4136E+05	5.2000E-09	4.1900E+01	5.1703E+02
4.4000E+00	1.7250E+03	2.0790E+05	5.9000E-09	4.2180E+01	5.2341E+02
3.4000E+00	2.0346E+03	2.0673E+05	5.3000E-09	4.0200E+01	4.9178E+02
4.0000E+00	2.5941E+03	1.8011E+05	6.4000E-09	4.7910E+01	7.0315E+02
3.2000E+00	2.8385E+03	2.0761E+05	6.0000E-09	4.6120E+01	6.1709E+02
4.3000E+00	1.8127E+03	1.2982E+05	5.3000E-09	3.7560E+01	3.3396E+02
3.4000E+00	1.5609E+03	2.2986E+05	7.7000E-09	4.2190E+01	5.2684E+02
4.9000E+00	2.3752E+03	1.1677E+05	6.1000E-09	4.3450E+01	5.3669E+02
4.8000E+00	1.8453E+03	1.3902E+05	6.9000E-09	4.4070E+01	5.5073E+02
4.6000E+00	3.5483E+03	1.9655E+05	5.3000E-09	5.0930E+01	8.3754E+02
3.3000E+00	3.0991E+03	1.0450E+05	6.9000E-09	4.6820E+01	6.4675E+02
3.4000E+00	3.2158E+03	1.0210E+05	5.1000E-09	3.8490E+01	4.0728E+02
4.8000E+00	2.0314E+03	1.7903E+05	6.7000E-09	4.6280E+01	6.2535E+02
4.9000E+00	2.2113E+03	1.8600E+05	5.8000E-09	4.4820E+01	5.6858E+02
4.1000E+00	2.6821E+03	1.2001E+05	5.7000E-09	4.1950E+01	5.1746E+02
4.9000E+00	2.0764E+03	1.0871E+05	6.4000E-09	4.2810E+01	5.2785E+02
4.2000E+00	2.4694E+03	2.7593E+05	5.6000E-09	4.7420E+01	6.7878E+02
4.7000E+00	3.4686E+03	1.4940E+05	5.7000E-09	5.1110E+01	8.4417E+02
3.4000E+00	2.3649E+03	1.4964E+05	7.2000E-09	4.5960E+01	6.1205E+02
3.0000E+00	2.6343E+03	2.3851E+05	6.6000E-09	4.7460E+01	6.8277E+02
4.7000E+00	3.3943E+03	1.7895E+05	5.2000E-09	4.6860E+01	6.4657E+02
4.3000E+00	2.0852E+03	1.2569E+05	7.4000E-09	4.5560E+01	5.9583E+02
4.0000E+00	2.1725E+03	2.6131E+05	7.0000E-09	4.8050E+01	7.1553E+02
3.4000E+00	2.5653E+03	2.4615E+05	6.8000E-09	4.9770E+01	8.0152E+02
3.8000E+00	3.5917E+03	1.4309E+05	5.3000E-09	4.4240E+01	5.5123E+02
3.9000E+00	3.2972E+03	2.5796E+05	5.3000E-09	5.1350E+01	8.5717E+02
4.6000E+00	2.5716E+03	2.4528E+05	5.5000E-09	4.7090E+01	6.6038E+02
4.8000E+00	1.9440E+03	1.3964E+05	7.2000E-09	4.5680E+01	6.0060E+02
4.9000E+00	2.2859E+03	1.4726E+05	7.5000E-09	5.1640E+01	8.7716E+02
4.0000E+00	2.2818E+03	1.3254E+05	7.6000E-09	4.7560E+01	6.8763E+02
3.5000E+00	1.9971E+03	2.7699E+05	5.3000E-09	4.1800E+01	5.1934E+02
4.5000E+00	1.8591E+03	2.7822E+05	7.0000E-09	4.5930E+01	6.1281E+02
3.4000E+00	2.0818E+03	2.4918E+05	7.5000E-09	4.5740E+01	6.0548E+02
3.1000E+00	3.2098E+03	1.3330E+05	7.7000E-09	5.3900E+01	9.5478E+02
3.5000E+00	1.8890E+03	2.0442E+05	6.0000E-09	4.1970E+01	5.2117E+02
3.3000E+00	2.2005E+03	2.3483E+05	6.2000E-09	4.4240E+01	5.5515E+02
3.3000E+00	2.0368E+03	1.9451E+05	6.5000E-09	4.3200E+01	5.3596E+02
4.2000E+00	3.2251E+03	1.2745E+05	5.8000E-09	4.5490E+01	5.8972E+02
3.1000E+00	2.0556E+03	2.5908E+05	6.0000E-09	4.2990E+01	5.3312E+02
4.3000E+00	2.7388E+03	1.3770E+05	5.6000E-09	4.3210E+01	5.3268E+02
3.9000E+00	1.8317E+03	2.8150E+05	6.4000E-09	4.3930E+01	5.4913E+02
4.6000E+00	1.8137E+03	2.0514E+05	6.1000E-09	4.3350E+01	5.3735E+02
3.0000E+00	2.2855E+03	2.8886E+05	5.4000E-09	4.2820E+01	5.3005E+02
3.7000E+00	1.7040E+03	2.3396E+05	5.7000E-09	4.0980E+01	5.0903E+02
4.6000E+00	2.2612E+03	2.1429E+05	5.3000E-09	4.3250E+01	5.3428E+02
4.9000E+00	1.9489E+03	2.1524E+05	6.9000E-09	4.7180E+01	6.6988E+02
4.1000E+00	2.6130E+03	1.5098E+05	5.9000E-09	4.4190E+01	5.5133E+02
3.1000E+00	3.4165E+03	2.4480E+05	6.2000E-09	5.4350E+01	9.6708E+02
4.6000E+00	2.7627E+03	2.2889E+05	6.1000E-09	5.3510E+01	9.3791E+02
3.7000E+00	1.5382E+03	1.1317E+05	6.8000E-09	3.9610E+01	4.7070E+02
3.8000E+00	2.5278E+03	2.9371E+05	5.5000E-09	4.6390E+01	6.2942E+02
3.6000E+00	2.5810E+03	1.5372E+05	7.6000E-09	5.0330E+01	8.2570E+02
4.5000E+00	1.8351E+03	1.4415E+05	7.0000E-09	4.3930E+01	5.4823E+02
3.8000E+00	2.0945E+03	1.4945E+05	6.4000E-09	4.2960E+01	5.3144E+02
3.9000E+00	2.2754E+03	2.2621E+05	5.7000E-09	4.4320E+01	5.5579E+02
3.9000E+00	2.6022E+03	1.3806E+05	7.0000E-09	4.8360E+01	7.2712E+02
3.5000E+00	2.1922E+03	2.2723E+05	5.5000E-09	4.2520E+01	5.2603E+02
3.4000E+00	3.5847E+03	1.7020E+05	6.1000E-09	5.2420E+01	8.9570E+02
4.0000E+00	3.2683E+03	1.1594E+05	5.6000E-09	4.3070E+01	5.3018E+02
4.9000E+00	3.0028E+03	2.0168E+05	5.6000E-09	5.0800E+01	8.3506E+02
4.4000E+00	1.8283E+03	2.5315E+05	8.0000E-09	4.5970E+01	6.1514E+02
3.1000E+00	3.3996E+03	1.7036E+05	5.6000E-09	4.5230E+01	5.8115E+02
3.8000E+00	2.6727E+03	1.9537E+05	7.4000E-09	5.3610E+01	9.4872E+02
4.8000E+00	3.8932E+03	1.5341E+05	5.5000E-09	5.2140E+01	8.7970E+02
3.3000E+00	2.3896E+03	2.9373E+05	6.2000E-09	4.6620E+01	6.4171E+02
3.8000E+00	3.1696E+03	1.5042E+05	6.2000E-09	4.8720E+01	7.4234E+02
